feature a,feature b,feature c,feature d,uncorrelated
1.5175094484003897,4.229258228311981,2.05272629713368,0.1532776039833229,0.0149750140012645
2.536322893619298,4.295390661888847,2.1041374697353405,1.3479995354567431,0.9987009475960748
4.043034005740053,5.87227618865985,3.559628782097824,3.2740608970627263,0.4038227147686233
0.082752303796624,3.761742796231172,-0.4405901192653609,1.031832242941252,0.2810234463870614
0.1966839972358278,3.793342519127366,1.0164617627774468,-0.6677643142924203,0.1654314421602458
2.560068182587529,4.446725564834186,2.420762574355216,0.9733629510791276,0.166178622678052
4.027199122849932,5.079975381090217,4.582185092944647,0.8766068479060286,0.4204790927940731
,5.339293723343229,3.138633396326518,1.6111320028687428,0.229140718811559
2.7437264614106294,4.506330477488959,2.6202396834398094,1.362915147224301,0.0117186605777309
-0.1802381922095137,3.1489063043267755,0.280848022707227,-0.7417955091142332,0.104471210762377
